Date,USD_TRY_Buying,USD_TRY_Selling,AUD_TRY_Buying,AUD_TRY_Selling,DKK_TRY_Buying,DKK_TRY_Selling,EUR_TRY_Buying,EUR_TRY_Selling,GBP_TRY_Buying,GBP_TRY_Selling,CHF_TRY_Buying,CHF_TRY_Selling,SEK_TRY_Buying,SEK_TRY_Selling,CAD_TRY_Buying,CAD_TRY_Selling,KWD_TRY_Buying,KWD_TRY_Selling,NOK_TRY_Buying,NOK_TRY_Selling,SAR_TRY_Buying,SAR_TRY_Selling,JPY_TRY_Buying,JPY_TRY_Selling,BGN_TRY_Buying,BGN_TRY_Selling,RON_TRY_Buying,RON_TRY_Selling,RUB_TRY_Buying,RUB_TRY_Selling,IRR_TRY_Buying,IRR_TRY_Selling,CNY_TRY_Buying,CNY_TRY_Selling,PKR_TRY_Buying,PKR_TRY_Selling,QAR_TRY_Buying,QAR_TRY_Selling,XDR_TRY_Buying,XDR_TRY_Selling,KRW_TRY_Buying,KRW_TRY_Selling,AZN_TRY_Buying,AZN_TRY_Selling,AED_TRY_Buying,AED_TRY_Selling
2020-06-02,6.7817,6.7939,4.6245,4.6547,1.0134,1.0183,7.5654,7.5790,8.4923,8.5366,7.0412,7.0864,0.72157,0.72904,5.0091,5.0317,21.8896,22.1760,0.70690,0.71165,1.8066,1.8098,6.2767,6.3183,3.8466,3.8969,1.5533,1.5736,0.09798,0.09927,0.01606,0.01627,0.94856,0.96097,0.04078,0.04132,1.8501,1.8743,9.3349,None,,,,,,
2020-06-03,6.7308,6.7429,4.6322,4.6625,1.0105,1.0154,7.5439,7.5575,8.4541,8.4982,6.9739,7.0187,0.72010,0.72755,4.9691,4.9916,21.7243,22.0086,0.70651,0.71126,1.7930,1.7962,6.1762,6.2171,3.8355,3.8857,1.5504,1.5706,0.09767,0.09894,0.01594,0.01614,0.94147,0.95379,0.04051,0.04104,1.8382,1.8622,9.2743,None,,,,,,
2020-06-04,6.7476,6.7598,4.6438,4.6741,1.0136,1.0185,7.5677,7.5814,8.4409,8.4849,7.0100,7.0550,0.72132,0.72879,4.9888,5.0113,21.7747,22.0596,0.71058,0.71536,1.7972,1.8004,6.1759,6.2168,3.8479,3.8983,1.5556,1.5759,0.09717,0.09844,0.01598,0.01618,0.94227,0.95460,0.04114,0.04168,1.8427,1.8668,9.2930,None,,,,,,
2020-06-05,6.7573,6.7695,4.7079,4.7386,1.0264,1.0314,7.6644,7.6782,8.5318,8.5762,7.0435,7.0887,0.73301,0.74060,5.0079,5.0305,21.8333,22.1190,0.72448,0.72935,1.7997,1.8030,6.1683,6.2092,3.8967,3.9477,1.5749,1.5955,0.09779,0.09907,0.01600,0.01621,0.94751,0.95991,0.04113,0.04167,1.8455,1.8696,9.3483,None,,,,,,
2020-06-08,6.7714,6.7836,4.7182,4.7489,1.0237,1.0288,7.6448,7.6586,8.5671,8.6118,7.0175,7.0625,0.73255,0.74014,5.0428,5.0655,21.8630,22.1491,0.72821,0.73311,1.8040,1.8072,6.1721,6.2130,3.8871,3.9379,1.5725,1.5931,0.09868,0.09997,0.01603,0.01624,0.95173,0.96419,0.04122,0.04176,1.8494,1.8735,9.3568,None,,,,,,
2020-06-09,6.7828,6.7951,4.6900,4.7206,1.0238,1.0289,7.6453,7.6591,8.5733,8.6180,7.0847,7.1302,0.72942,0.73697,5.0353,5.0580,21.9119,22.1987,0.72346,0.72832,1.8078,1.8111,6.2661,6.3076,3.8870,3.9378,1.5717,1.5923,0.09809,0.09938,0.01606,0.01627,0.95198,0.96444,0.04113,0.04166,1.8525,1.8767,9.3756,None,,,,,,
2020-06-10,6.7777,6.7899,4.7302,4.7610,1.0317,1.0368,7.7032,7.7170,8.6384,8.6834,7.1416,7.1874,0.73482,0.74242,5.0553,5.0781,21.9210,22.2079,0.73056,0.73547,1.8064,1.8097,6.2983,6.3401,3.9163,3.9676,1.5842,1.6049,0.09812,0.09940,0.01605,0.01626,0.95380,0.96628,0.04097,0.04151,1.8511,1.8753,9.4064,None,,,,,,
2020-06-11,6.7827,6.7949,4.6903,4.7209,1.0329,1.0380,7.7125,7.7264,8.5870,8.6317,7.1843,7.2305,0.73253,0.74012,5.0256,5.0483,21.9354,22.2224,0.72014,0.72498,1.8078,1.8110,6.3250,6.3669,3.9211,3.9724,1.5859,1.6066,0.09773,0.09901,0.01606,0.01627,0.95414,0.96663,0.04091,0.04145,1.8500,1.8742,9.4120,None,,,,,,
2020-06-12,6.8142,6.8265,4.6822,4.7127,1.0326,1.0376,7.7097,7.7236,8.5848,8.6296,7.1878,7.2339,0.73117,0.73874,5.0157,5.0383,22.0235,22.3117,0.70988,0.71465,1.8159,1.8192,6.3341,6.3760,3.9196,3.9709,1.5852,1.6060,0.09722,0.09849,0.01613,0.01634,0.95744,0.96997,0.04102,0.04156,1.8610,1.8854,9.4336,None,,,,,,
2020-06-15,6.8220,6.8343,4.6337,4.6639,1.0277,1.0328,7.6741,7.6879,8.5255,8.5700,7.1503,7.1963,0.72470,0.73220,4.9889,5.0114,22.0384,22.3268,0.69980,0.70450,1.8181,1.8214,6.3416,6.3836,3.9017,3.9528,1.5783,1.5990,0.09649,0.09776,0.01615,0.01636,0.95606,0.96857,0.04110,0.04164,1.8606,1.8850,9.4187,None,,,,,,
2020-06-16,6.8254,6.8377,4.7144,4.7452,1.0353,1.0403,7.7306,7.7446,8.6167,8.6616,7.1838,7.2299,0.73173,0.73931,5.0248,5.0475,22.0683,22.3571,0.71560,0.72041,1.8194,1.8227,6.3417,6.3837,3.9306,3.9820,1.5898,1.6106,0.09740,0.09868,0.01616,0.01637,0.95873,0.97128,0.04105,0.04159,1.8639,1.8883,9.4532,None,,,,,,
2020-06-17,6.8333,6.8456,4.6996,4.7302,1.0296,1.0346,7.6884,7.7023,8.5664,8.6111,7.1769,7.2230,0.72743,0.73496,5.0423,5.0651,22.0864,22.3754,0.71457,0.71937,1.8216,1.8249,6.3495,6.3915,3.9091,3.9603,1.5811,1.6018,0.09759,0.09886,0.01618,0.01639,0.95865,0.97119,0.04104,0.04157,1.8661,1.8905,9.4379,None,,,,,,
2020-06-18,6.8450,6.8573,4.6978,4.7285,1.0311,1.0361,7.6992,7.7131,8.5501,8.5947,7.1938,7.2400,0.72958,0.73713,5.0472,5.0699,22.1261,22.4156,0.71913,0.72397,1.8248,1.8281,6.3830,6.4253,3.9144,3.9656,1.5824,1.6031,0.09797,0.09925,0.01621,0.01642,0.96136,0.97393,0.04109,0.04163,1.8694,1.8939,9.4543,None,,,,,,
2020-06-19,6.8440,6.8563,4.6926,4.7232,1.0277,1.0327,7.6739,7.6877,8.4802,8.5244,7.1840,7.2302,0.72342,0.73091,5.0331,5.0558,22.1192,22.4086,0.71564,0.72045,1.8246,1.8279,6.3858,6.4281,3.9016,3.9527,1.5758,1.5965,0.09802,0.09931,0.01620,0.01642,0.96173,0.97432,0.04070,0.04123,1.8692,1.8936,9.4386,None,,,,,,
2020-06-22,6.8422,6.8545,4.6942,4.7248,1.0274,1.0324,7.6713,7.6851,8.4723,8.5165,7.1832,7.2294,0.72369,0.73118,5.0341,5.0568,22.1017,22.3909,0.71050,0.71528,1.8240,1.8273,6.3834,6.4257,3.9001,3.9512,1.5753,1.5959,0.09796,0.09924,0.01620,0.01641,0.96145,0.97403,0.04085,0.04138,1.8687,1.8931,9.4353,None,,,,,,
2020-06-23,6.8440,6.8563,4.7312,4.7621,1.0351,1.0402,7.7278,7.7418,8.5213,8.5657,7.2221,7.2685,0.73170,0.73928,5.0539,5.0767,22.1228,22.4123,0.71659,0.72141,1.8245,1.8278,6.3764,6.4186,3.9292,3.9806,1.5865,1.6073,0.09889,0.10018,0.01620,0.01642,0.96296,0.97556,0.04065,0.04119,1.8617,1.8861,9.4632,None,,,,,,
2020-06-24,6.8452,6.8575,4.7246,4.7555,1.0365,1.0416,7.7363,7.7503,8.5450,8.5896,7.2270,7.2734,0.73255,0.74013,5.0392,5.0619,22.1264,22.4159,0.71530,0.72011,1.8248,1.8281,6.4084,6.4508,3.9336,3.9851,1.5886,1.6094,0.09864,0.09993,0.01621,0.01642,0.96258,0.97518,0.04063,0.04116,1.8695,1.8940,9.4726,None,,,,,,
2020-06-25,6.8434,6.8558,4.6907,4.7213,1.0287,1.0337,7.6796,7.6935,8.4942,8.5385,7.1942,7.2404,0.72880,0.73635,5.0120,5.0346,22.1096,22.3989,0.70431,0.70905,1.8244,1.8277,6.3665,6.4086,3.9046,3.9557,1.5770,1.5977,0.09801,0.09929,0.01620,0.01641,0.96141,0.97399,0.04068,0.04121,1.8690,1.8935,9.4391,None,,,,,,
2020-06-26,6.8417,6.8540,4.6974,4.7280,1.0284,1.0335,7.6776,7.6914,8.4717,8.5158,7.2011,7.2474,0.73033,0.73789,5.0056,5.0281,22.1074,22.3966,0.70540,0.71014,1.8238,1.8271,6.3809,6.4231,3.9036,3.9546,1.5767,1.5973,0.09822,0.09951,0.01620,0.01641,0.96117,0.97375,0.04059,0.04112,1.8685,1.8930,9.4368,None,,,,,,
2020-06-29,6.8422,6.8545,4.6953,4.7260,1.0327,1.0377,7.7082,7.7221,8.4282,8.4721,7.2161,7.2625,0.73177,0.73934,5.0035,5.0261,22.1033,22.3925,0.70528,0.71002,1.8240,1.8272,6.3674,6.4095,3.9188,3.9701,1.5822,1.6029,0.09723,0.09850,0.01620,0.01641,0.96148,0.97406,0.04060,0.04113,1.8684,1.8928,9.4439,None,,,,,,
2020-06-30,6.8432,6.8555,4.6770,4.7075,1.0278,1.0329,7.6720,7.6858,8.3844,8.4281,7.1734,7.2194,0.72759,0.73512,4.9943,5.0168,22.1078,22.3971,0.70090,0.70561,1.8244,1.8277,6.3374,6.3794,3.9006,3.9516,1.5753,1.5959,0.09623,0.09749,0.01620,0.01641,0.96215,0.97474,0.04057,0.04110,1.8686,1.8930,9.4238,None,,,,,,
2020-07-01,6.8432,6.8555,4.7112,4.7419,1.0286,1.0337,7.6774,7.6912,8.4644,8.5085,7.2065,7.2527,0.72967,0.73723,5.0363,5.0590,22.1074,22.3967,0.71270,0.71749,1.8244,1.8276,6.3475,6.3896,3.9034,3.9545,1.5782,1.5989,0.09581,0.09706,0.01620,0.01641,0.96318,0.97578,0.04060,0.04113,1.8684,1.8929,9.4351,None,,,,,,
2020-07-02,6.8428,6.8552,4.7296,4.7604,1.0346,1.0397,7.7211,7.7350,8.5454,8.5900,7.2330,7.2794,0.73559,0.74320,5.0281,5.0508,22.1111,22.4005,0.72155,0.72640,1.8243,1.8276,6.3523,6.3944,3.9257,3.9771,1.5883,1.6090,0.09665,0.09791,0.01620,0.01641,0.96301,0.97561,0.04058,0.04111,1.8683,1.8928,9.4592,None,,,,,,
2020-07-03,6.8422,6.8545,4.7354,4.7663,1.0298,1.0349,7.6859,7.6998,8.5109,8.5553,7.2133,7.2596,0.73124,0.73881,5.0376,5.0603,22.1051,22.3943,0.71723,0.72205,1.8241,1.8274,6.3501,6.3921,3.9078,3.9589,1.5797,1.6004,0.09607,0.09733,0.01620,0.01641,0.96290,0.97550,0.04079,0.04132,1.8663,1.8907,9.4418,None,,,,,,
2020-07-06,6.8467,6.8590,4.7592,4.7903,1.0365,1.0416,7.7356,7.7495,8.5420,8.5865,7.2528,7.2993,0.73506,0.74267,5.0496,5.0724,22.1282,22.4177,0.72603,0.73091,1.8253,1.8286,6.3495,6.3916,3.9329,3.9843,1.5901,1.6109,0.09500,0.09624,0.01621,0.01642,0.96846,0.98113,0.04093,0.04146,1.8698,1.8942,9.4719,None,,,,,,
2020-07-07,6.8519,6.8642,4.7411,4.7720,1.0356,1.0407,7.7300,7.7439,8.5427,8.5872,7.2447,7.2912,0.73516,0.74277,5.0415,5.0643,22.1405,22.4302,0.72377,0.72864,1.8267,1.8300,6.3481,6.3901,3.9300,3.9815,1.5884,1.6091,0.09465,0.09589,0.01622,0.01643,0.97017,0.98287,0.04074,0.04128,1.8710,1.8955,9.4745,None,,,,,,
2020-07-08,6.8523,6.8647,4.7463,4.7773,1.0360,1.0411,7.7308,7.7447,8.5788,8.6235,7.2601,7.3067,0.73805,0.74570,5.0322,5.0549,22.1246,22.4141,0.72105,0.72590,1.8268,1.8301,6.3563,6.3984,3.9305,3.9819,1.5881,1.6089,0.09571,0.09696,0.01622,0.01644,0.97120,0.98391,0.04075,0.04128,1.8713,1.8958,9.4802,None,,,,,,
2020-07-09,6.8530,6.8654,4.7759,4.8071,1.0411,1.0463,7.7688,7.7828,8.6500,8.6951,7.2899,7.3367,0.74373,0.75143,5.0701,5.0929,22.1365,22.4261,0.72928,0.73418,1.8271,1.8304,6.3719,6.4141,3.9499,4.0016,1.5958,1.6166,0.09618,0.09744,0.01623,0.01644,0.97529,0.98805,0.04074,0.04127,1.8714,1.8959,9.5075,None,,,,,,
2020-07-10,6.8514,6.8638,4.7473,4.7783,1.0362,1.0413,7.7309,7.7448,8.6170,8.6619,7.2575,7.3041,0.73970,0.74736,5.0283,5.0509,22.1291,22.4187,0.71972,0.72456,1.8267,1.8300,6.3988,6.4411,3.9305,3.9819,1.5879,1.6086,0.09576,0.09701,0.01622,0.01643,0.97251,0.98524,0.04099,0.04152,1.8712,1.8957,9.4894,None,,,,,,
2020-07-13,6.8528,6.8652,4.7667,4.7978,1.0405,1.0456,7.7600,7.7740,8.6320,8.6770,7.2629,7.3095,0.74381,0.75151,5.0451,5.0679,22.1491,22.4389,0.72551,0.73039,1.8270,1.8303,6.3866,6.4289,3.9453,3.9969,1.5931,1.6139,0.09627,0.09753,0.01622,0.01644,0.97338,0.98612,0.04075,0.04129,1.8714,1.8959,9.5022,None,,,,,,
2020-07-14,6.8524,6.8648,4.7502,4.7812,1.0437,1.0488,7.7815,7.7955,8.5690,8.6137,7.2727,7.3194,0.74478,0.75249,5.0227,5.0453,22.1546,22.4445,0.72387,0.72873,1.8269,1.8302,6.3689,6.4110,3.9562,4.0080,1.5975,1.6184,0.09584,0.09709,0.01622,0.01644,0.97123,0.98394,0.04074,0.04127,1.8715,1.8960,9.5006,None,,,,,,
2020-07-16,6.8450,6.8573,4.7690,4.8001,1.0463,1.0514,7.8021,7.8162,8.5697,8.6144,7.2246,7.2710,0.74993,0.75769,5.0542,5.0770,22.1276,22.4171,0.73197,0.73689,1.8251,1.8284,6.3786,6.4208,3.9667,4.0186,1.6017,1.6227,0.09556,0.09681,0.01621,0.01642,0.97254,0.98527,0.04068,0.04121,1.8674,1.8918,9.5067,None,,,,,,
2020-07-17,6.8439,6.8563,4.7707,4.8018,1.0471,1.0523,7.8083,7.8223,8.5749,8.6196,7.2412,7.2877,0.75232,0.76011,5.0336,5.0563,22.1212,22.4106,0.73481,0.73975,1.8248,1.8281,6.3712,6.4134,3.9698,4.0218,1.6031,1.6240,0.09484,0.09608,0.01620,0.01642,0.97238,0.98511,0.04063,0.04117,1.8692,1.8936,9.5079,None,,,,,,
2020-07-20,6.8438,6.8562,4.7757,4.8068,1.0509,1.0561,7.8391,7.8532,8.6017,8.6466,7.2716,7.3183,0.75682,0.76466,5.0351,5.0578,22.1413,22.4310,0.73694,0.74189,1.8248,1.8280,6.3698,6.4120,3.9856,4.0377,1.6096,1.6306,0.09485,0.09609,0.01620,0.01642,0.97372,0.98646,0.04057,0.04110,1.8688,1.8932,9.5233,None,,,,,,
2020-07-21,6.8429,6.8553,4.8210,4.8524,1.0501,1.0553,7.8296,7.8437,8.6695,8.7147,7.2763,7.3230,0.76065,0.76852,5.0668,5.0897,22.1452,22.4350,0.74276,0.74775,1.8247,1.8280,6.3631,6.4052,3.9808,4.0329,1.6082,1.6292,0.09600,0.09726,0.01620,0.01641,0.97331,0.98605,0.04040,0.04093,1.8689,1.8933,9.5237,None,,,,,,
2020-07-22,6.8372,6.8495,4.8747,4.9065,1.0587,1.0639,7.8930,7.9072,8.6580,8.7031,7.3120,7.3589,0.76688,0.77481,5.0758,5.0987,22.1332,22.4228,0.74668,0.75170,1.8232,1.8264,6.3770,6.4192,4.0128,4.0653,1.6213,1.6425,0.09599,0.09724,0.01619,0.01640,0.97176,0.98447,0.04041,0.04094,1.8671,1.8915,9.5440,None,,,,,,
2020-07-23,6.8348,6.8471,4.8697,4.9015,1.0622,1.0675,7.9191,7.9333,8.6796,8.7248,7.3517,7.3989,0.76908,0.77704,5.1005,5.1235,22.1496,22.4394,0.74617,0.75118,1.8225,1.8258,6.3634,6.4056,4.0261,4.0788,1.6284,1.6497,0.09560,0.09685,0.01618,0.01639,0.97115,0.98386,0.04043,0.04095,1.8665,1.8910,9.5523,None,,,,,,
2020-07-24,6.8353,6.8476,4.8292,4.8607,1.0637,1.0689,7.9298,7.9441,8.6930,8.7384,7.3741,7.4214,0.76810,0.77605,5.0841,5.1071,22.1694,22.4595,0.73873,0.74369,1.8225,1.8258,6.4134,6.4558,4.0317,4.0844,1.6314,1.6528,0.09493,0.09617,0.01618,0.01640,0.96867,0.98135,0.04043,0.04096,1.8667,1.8911,9.5614,None,,,,,,
2020-07-27,6.8364,6.8487,4.8656,4.8973,1.0741,1.0794,8.0074,8.0219,8.7676,8.8133,7.4147,7.4623,0.77618,0.78421,5.1016,5.1246,22.2066,22.4972,0.74938,0.75441,1.8229,1.8262,6.4697,6.5126,4.0711,4.1244,1.6491,1.6707,0.09505,0.09630,0.01619,0.01640,0.97085,0.98355,0.04074,0.04128,1.8670,1.8914,9.6074,None,,,,,,
2020-07-28,6.8846,6.8970,4.9019,4.9339,1.0826,1.0879,8.0700,8.0845,8.8447,8.8908,7.4655,7.5135,0.78108,0.78917,5.1371,5.1602,22.3651,22.6578,0.75227,0.75733,1.8356,1.8389,6.5160,6.5592,4.1032,4.1569,1.6602,1.6820,0.09498,0.09622,0.01630,0.01651,0.97756,0.99035,0.04112,0.04166,1.8800,1.9046,9.6788,None,,,,,,
